Sector: Textile,
Date: 05-Jul-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Lambodhara Textiles Ltd.,LAMBODHARA,Textile - Spinning,162.51,1,2024-03,56.84,215.91,2024-03,194.69,4.61,2024-03,35.24,1.48,1.6,1,2023-03,0.57,18.94,19.48,"LAMBODHARA,"
Salona Cotspin Ltd.,SALONA,Textile - Spinning,162.37,1,2024-03,256.81,418.02,2024-03,722.26,6.13,2024-03,26.5,0.55,2.11,1,2023-03,2.12,26.77,13.88,"SALONA,"
Indian Card Clothing Company Ltd.,INDIANCARD,Textile - Machinery,160.38,2,2024-03,21.08,158.58,2024-03,55.46,7.97,2024-03,20.13,0.77,0.65,2,2023-03,0.09,1.5,2.25,"INDIANCARD,"
Deepak Spinners Ltd.,514030,Textile - Spinning,155.86,1,2024-03,42.93,198.22,2024-03,470.98,1.3,2024-03,119.89,2.51,0.67,1,2023-03,0.21,18.54,21.54,"514030,"
Active Clothing Co Ltd.,541144,Textile,154.89,1,2024-03,85.88,240.77,2024-03,212.35,4.86,2024-03,31.86,,2.21,1,2023-03,1.23,3.57,7.71,"541144,"
Amarjothi Spinning Mills Ltd.,521097,Textile - Spinning,149.85,2,2024-03,65.35,213.84,2024-03,201.41,11.91,2024-03,18.31,,0.77,2,2023-03,0.36,6.08,9.4,"521097,"
Pioneer Embroideries Ltd.,PIONEEREMB,Textile - Spinning,143.63,2,2024-03,106.4,248.46,2024-03,336.18,3.56,2024-03,38.58,2.83,0.99,2,2023-03,0.75,6.85,8.54,"PIONEEREMB,"
Binayak Tex Processors Ltd.,523054,Textile,141.37,1,2024-03,50.51,186.68,2024-03,209.98,5.5,2024-03,25.44,0.5,1.52,1,2023-03,0.59,6.21,8.88,"523054,"
Bengal Tea & Fabrics Ltd.,532230,Textile - Spinning,137.84,1,2024-03,6.26,143.78,2024-03,56.12,-2.6,2024-03,0,0,1.29,1,2023-03,0.06,-1.06,0.86,"532230,"
United Cotfab Ltd.,544195,Textile,128.82,1,2024-03,47.51,176.33,,,,2024-03,14.86,,2.56,1,2024-03,3.5,63.89,25.2,"544195,"
APM Industries Ltd.,523537,Textile - Spinning,128.46,1,2024-03,28.6,156.55,2024-03,299.85,4.17,2024-03,30.81,2.74,0.75,1,2023-03,0.14,13.31,16.87,"523537,"
Fiberweb (India) Ltd.,FIBERWEB,Textile,128.27,1,2024-03,6.87,131.44,2024-03,86,7.27,2024-03,17.65,,0.79,1,2023-03,0.04,-0.19,0.09,"FIBERWEB,"
Paras Petrofils Ltd.,521246,Textile - Manmade  Fibres,127.34,1,2024-03,,127.3,2024-03,0,-0.37,2024-03,0,,6.28,1,2023-03,0,1.64,1.42,"521246,"
Shanti Spintex Ltd.,544059,Textile,124.72,1,2024-03,22.21,146.93,2024-03,505.83,13.02,2024-03,9.58,,1.87,1,2023-03,0.75,19.81,18.19,"544059,"
Veekayem Fashion And Apparels Ltd.,VEEKAYEM,Textile,123.8,1,2024-03,95.65,219.45,2024-03,243.82,4.03,2024-03,30.76,7.89,3.33,1,2023-03,2.38,5.31,10.2,"VEEKAYEM,"
Mohini Health & Hygiene Ltd.,MHHL,Textile,122.09,1,2024-03,22.52,144.61,2024-03,199.61,10.75,2024-03,11.35,1.8,1.36,2,2023-03,0.31,7.84,12.07,"MHHL,"
Damodar Industries Ltd.,DAMODARIND,Textile - Spinning,120.46,1,2024-03,265.55,385.13,2024-03,715.38,5.67,2024-03,23.08,,1.01,1,2023-03,2.59,0.69,6.58,"DAMODARIND,"
Globe Textiles (India) Ltd.,GLOBE,Textile,119.81,1,2024-03,63.6,183.41,2024-03,428.22,5.75,2024-03,20.84,3.25,1.15,1,2023-03,1.94,8.65,11.47,"GLOBE,"
AK Spintex Ltd.,539300,Textile - Manmade  Fibres,118.25,1,2024-03,7.14,125.39,2024-03,117.23,8.75,2024-03,14,0.83,3,1,2023-03,0.33,27.26,27.5,"539300,"
Nagreeka Exports Ltd.,NAGREEKEXP,Textile - Spinning,116.87,1,2024-03,165.76,279.65,2024-03,559.03,6.01,2024-03,19.45,4.01,0.78,1,2023-03,1.63,2.76,3.76,"NAGREEKEXP,"
KG Petrochem Ltd.,531609,Textile,115.46,1,2024-03,121.03,236.3,2024-03,330.8,0.93,2024-03,123.75,,0.89,1,2023-03,0.9,6.28,8.28,"531609,"
Soma Textiles & Industries Ltd.,SOMATEX,Textile,113.96,2,2024-03,1.58,115.54,2024-03,5.73,21.1,2024-03,5.4,0.52,1.29,2,2023-03,0.13,0,327.35,"SOMATEX,"
Raja Bahadur International Ltd.,503127,Textile - Spinning,112.5,2,2024-03,152.55,265.05,2024-03,21.23,1.24,2024-03,90.73,8.34,262.36,2,2023-03,-173.34,-299.19,4.04,"503127,"
Everlon Financials Ltd.,514358,Textile - Spinning,111.23,1,2024-03,,111.23,2024-03,10.11,7.98,2024-03,13.9,0.33,5.72,1,2023-03,0,14.46,22.57,"514358,"
Titan Intech Ltd.,521005,Textile,110.66,1,2024-03,2.41,113.07,2024-03,44.05,5.63,2024-03,19.66,0.09,1.85,1,2023-03,0.03,32.44,22.39,"521005,"
Mohite Industries Ltd.,532140,Textile - Spinning,110.25,2,2024-03,133.74,240.97,2024-03,125,2.35,2024-03,46.97,1.26,0.99,2,2023-03,0.96,6.26,8.46,"532140,"
Jasch Industries Ltd.,500220,Textile - Weaving,109.24,1,2024-03,12.83,117.89,2024-03,201.35,16.19,2024-03,12.21,0.47,1.94,2,2023-03,0.08,19.98,26.28,"500220,"
One Global Service Provider Ltd.,514330,Textile,107.88,1,2024-03,0.34,108.22,2024-03,63.01,7.11,2024-03,15.18,0.31,7.49,1,2023-03,0.05,20.89,19.63,"514330,"
Celebrity Fashions Ltd.,CELEBRITY,Textile,107.62,1,2024-03,53.73,157.77,2024-03,342.62,1.8,2024-03,58.49,1.06,3.21,1,2023-03,3.06,29.51,13.41,"CELEBRITY,"
Gokak Textiles Ltd.,532957,Textile,104.05,2,2024-03,267.86,363.81,2024-03,104.05,-21.61,2024-03,0,0,-0.32,2,2023-03,-1.48,0,19.66,"532957,"
Vinny Overseas Ltd.,VINNY,Textile,103.05,1,2024-03,15.14,117.94,2024-03,112.71,3.54,2024-03,29.08,,3.31,1,2023-03,0.62,9.04,10.78,"VINNY,"
Flexituff Ventures International Ltd.,FLEXITUFF,Textile,100.86,2,2024-03,662.98,599.22,2024-03,598.56,-184.09,2024-03,0,,-0.42,2,2023-03,-9.9,0,-15.08,"FLEXITUFF,"
SVP Global Textiles Ltd.,SVPGLOB,Textile,99.94,2,2024-03,2462.44,2555.95,2024-03,301.9,-431.95,2024-03,0,,-0.69,2,2023-03,11.64,-62.34,-1.7,"SVPGLOB,"
Vippy Spinpro Ltd.,514302,Textile - Spinning,98.12,1,2024-03,62.07,160.19,2024-03,249.63,4.35,2024-03,22.54,0.88,1.29,1,2023-03,0.41,16.27,17.11,"514302,"
Acknit Industries Ltd.,530043,Textile,94.83,1,2024-03,58.55,152.59,2024-03,220.66,8.55,2024-03,11.09,0.45,1.2,1,2023-03,0.61,13.65,12.85,"530043,"
Ludlow Jute & Specialities Ltd.,526179,Textile - Weaving,92,1,2024-03,119.82,210.97,2024-03,475.52,-12.54,2024-03,0,,0.55,1,2023-03,0.68,0.76,3.33,"526179,"
MKP Mobility Ltd.,521244,Textile - Spinning,90.8,1,2024-03,,90.8,2024-03,22.59,1.12,2024-03,80.07,,14.42,1,2023-03,0,-8.41,-8.4,"521244,"
Sanrhea Technical Textiles Ltd.,514280,Textile,89.5,1,2024-03,6.03,95.07,2024-03,68.04,5.2,2024-03,17.21,0.44,4.18,1,2023-03,0.42,16.91,19.16,"514280,"
Sky Industries Ltd.,526479,Textile,87.58,2,2024-03,12.21,94.42,2024-03,81.66,4.14,2024-03,21.16,0.21,2.2,2,2024-03,0.31,10.93,13.52,"526479,"
Gini Silk Mills Ltd.,531744,Textile,85.29,1,2024-03,8.38,93.6,2024-03,43.73,3.03,2024-03,28.1,,1.79,1,2023-03,0.19,3.62,5.09,"531744,"
Virat Industries Ltd.,530521,Textile,85.17,1,2024-03,0.63,77.55,2024-03,32.42,0.76,2024-03,112.22,,3.32,1,2023-03,0.01,6.64,9.13,"530521,"
Nandani Creation Ltd.,JAIPURKURT,Textile,84.58,2,2024-03,17.71,102.03,2024-03,45.11,0.55,2024-03,154.91,,1.92,2,2023-03,0.39,0.51,8.1,"JAIPURKURT,"
Signoria Creation Ltd.,SIGNORIA,Textile,83.27,1,2024-03,10.11,93.37,2024-03,19.54,2.41,2024-03,34.56,,4.8,1,2023-03,1.8,62.95,34.42,"SIGNORIA,"
Kalahridhaan Trendz Ltd.,KTL,Textile,83.1,1,2024-03,67.08,150.18,2024-03,194.17,8.05,2024-03,10.32,,1.71,1,2023-03,3.37,45.02,18.91,"KTL,"
CIL Nova Petrochemicals Ltd.,533407,Textile - Spinning,82.68,1,2024-03,17.58,97.64,2024-03,0,-3.26,2024-03,0,,1.76,1,2023-03,0,-2.97,-2.33,"533407,"
Riba Textiles Ltd.,531952,Textile,80.6,1,2024-03,67.68,143.51,2024-03,246.89,7.92,2024-03,10.18,1.47,0.9,1,2023-03,0.75,9.52,10.07,"531952,"
Jamshri Realty Ltd.,502901,Textile,80.23,1,2024-03,47.32,126.87,2024-03,5.39,-3.19,2024-03,0,0,-10.74,1,2024-03,-6.01,0,-1,"502901,"
Shiva Mills Ltd.,SHIVAMILLS,Textile,79.98,1,2024-03,10.29,89.64,2024-03,157.92,-3.25,2024-03,0,,0.83,1,2023-03,0,-6.9,-6.05,"SHIVAMILLS,"
Candour Techtex Ltd.,522292,Textile,77.57,1,2024-03,34.64,105.38,2024-03,184.73,-1.06,2024-03,0,0,2.86,1,2023-03,0.6,8.37,7.46,"522292,"
Akshar Spintex Ltd.,AKSHAR,Textile,77.4,1,2024-03,18.98,96.37,2024-03,174.96,3.46,2024-03,22.4,,1.77,1,2023-03,0.43,-6.59,-3.67,"AKSHAR,"
Sambandam Spinning Mills Ltd.,521240,Textile - Spinning,72.01,2,2024-03,116.84,187.12,2024-03,218.08,-7.9,2024-03,0,,0.79,2,2023-03,1.3,-10.88,-0.78,"521240,"
Aarvee Denims & Exports Ltd.,AARVEEDEN,Textile - Weaving,70.99,1,2023-09,327.03,389.41,2023-12,110.64,-53.6,2023-12,0,,3.06,1,2023-03,6.46,-73.83,-10.18,"AARVEEDEN,"
PBM Polytex Ltd.,514087,Textile - Spinning,70.16,2,2024-03,1.08,67.87,2024-03,191.57,-6.46,2024-03,0,,0.59,2,2023-03,0,0.27,0.95,"514087,"
KG Denim Ltd.,500239,Textile - Weaving,68.94,2,2024-03,218.19,282.81,2024-03,264.47,-25.74,2024-03,0,,3.2,2,2023-03,4.3,-46.72,-5.19,"500239,"
Swasti Vinayaka Synthetics Ltd.,510245,Textile,67.32,1,2024-03,2.75,69.52,2024-03,30.66,2.28,2024-03,34.09,,3.3,1,2023-03,0.13,11.7,16.76,"510245,"
Ashnoor Textile Mills Ltd.,507872,Textile,66.36,1,2024-03,75.65,137.35,2024-03,129.1,7.43,2024-03,8.92,0.33,0.97,1,2023-03,1.25,11.43,8.8,"507872,"
Katare Spinning Mills Ltd.,502933,Textile - Spinning,65.55,1,2024-03,3.6,69.15,2024-03,4.01,-1.87,2024-03,0,0,9.18,1,2023-03,0.37,-17.97,-11.25,"502933,"
Mish Designs Ltd.,544015,Textile - Weaving,65.09,1,2024-03,1.85,66.93,2024-03,13.15,0.81,2024-03,80.06,,21.83,1,2023-03,1.38,44.12,28.51,"544015,"
Anjani Synthetics Ltd.,531223,Textile,63.76,1,2024-03,43.79,107.33,2024-03,254.24,4.26,2024-03,14.98,7.11,0.77,1,2023-03,0.64,4.53,7.14,"531223,"
GTN Industries Ltd.,500170,Textile - Spinning,63.16,1,2024-03,40.59,85.45,2024-03,185.38,-6.33,2024-03,0,0,0.72,1,2023-03,0.33,17.62,19.85,"500170,"
Bang Overseas Ltd.,BANG,Textile,63.14,2,2024-03,27.18,86.52,2024-03,133.72,-8.37,2024-03,0,,0.71,2,2023-03,0.34,1.19,3.73,"BANG,"
Dhanlaxmi Fabrics Ltd.,521151,Textile,62.31,2,2024-03,1.42,63.72,2024-03,19.93,-7.72,2024-03,0,,1.31,2,2023-03,0.18,0.67,2.73,"521151,"
Garment Mantra Lifestyle Ltd.,539216,Textile,61.54,2,2024-03,78,139.53,2024-03,164.13,2.48,2024-03,24.87,,1.65,2,2023-03,1.18,2.68,7.04,"539216,"
Felix Global Venture Ltd.,521228,Textile,61.1,2,2024-03,1.76,62.86,2024-03,1.07,0.62,2024-03,99.03,1.87,2.3,2,2023-03,0,18.5,18.51,"521228,"
Arex Industries Ltd.,526851,Textile,60.92,1,2024-03,10.49,71.21,2024-03,51.01,2.55,2024-03,23.96,,1.93,1,2023-03,0.61,2.44,5.73,"526851,"
Angel Fibers Ltd.,541006,Textile,60,1,2024-03,47.34,107.34,2024-03,189.26,0.05,2024-03,0,,2.3,1,2023-03,2.13,-17.61,-1.3,"541006,"
Hindoostan Mills Ltd.,509895,Textile,57.43,1,2024-03,,47.08,2024-03,88.26,1.27,2024-03,45.25,7.22,1.19,1,2023-03,0,-13.03,-12.2,"509895,"
CPS Shapers Ltd.,CPS,Textile,56.7,1,2024-03,9.2,65.9,2024-03,36.02,0.74,2024-03,76.83,,4.09,1,2023-03,5.96,472.57,42.64,"CPS,"
Addi Industries Ltd.,507852,Textile,56.68,2,2024-03,,-0.74,2024-03,0,4.66,2024-03,12.15,,0.73,2,2023-03,0,25.99,32.54,"507852,"
Laxmi Cotspin Ltd.,LAXMICOT,Textile - Spinning,55.47,2,2024-03,50.19,105.66,2024-03,144.02,-0.3,2024-03,0,,1.13,2,2023-03,0.89,-11.56,-3.93,"LAXMICOT,"
HP Cotton Textile Mills Ltd.,502873,Textile,53.71,2,2024-03,34.74,87.17,2024-03,93.55,0.89,2024-03,59.68,,3.91,2,2023-03,3.11,-83.19,-22.69,"502873,"
Gretex Industries Ltd.,GRETEX,Textile,53.63,1,2024-03,1.06,54.69,2024-03,31.13,9.98,2024-03,5.37,,11.49,2,2023-03,0.95,15.37,13.67,"GRETEX,"
Jet Knitwears Ltd.,JETKNIT,Textile,53,1,2024-03,12.57,65.56,2024-03,32.75,0.55,2024-03,97.24,523.63,2.42,1,2023-03,0.64,5.68,8,"JETKNIT,"
Wires & Fabriks (S.A.) Ltd.,507817,Textile,52.89,1,2024-03,82.38,134.73,2024-03,108.6,1.48,2024-03,35.55,11.12,1.05,1,2024-03,1.69,3.09,5.87,"507817,"
Meera Industries Ltd.,540519,Textile - Machinery,52.77,2,2024-03,3.43,54.7,2024-03,30.14,1.46,2024-03,36.12,,2.01,2,2023-03,0,-5.39,-4.57,"540519,"
Morarjee Textiles Ltd.,MORARJEE,Textile - Weaving,52.68,1,2023-09,522.04,572.59,2023-12,70.86,-163.44,2023-12,0,,-0.14,2,2023-03,-1.85,0,-31.59,"MORARJEE,"
Vandana Knitwear Ltd.,532090,Textile,51.03,1,2024-03,0.78,51.81,2024-03,4.11,0.09,2024-03,573.39,20.39,4.56,1,2023-03,0.14,1.16,1.27,"532090,"
Tirupati Foam Ltd.,540904,Textile,50.04,1,2024-03,38.16,87.65,2024-03,103.99,2.1,2024-03,23.8,,1.63,1,2023-03,1.52,6.71,10.33,"540904,"
STL Global Ltd.,SGL,Textile,48.1,1,2024-03,19.32,67.42,2024-03,86.79,-2.58,2024-03,0,,1.75,1,2023-03,0.63,0.75,1.79,"SGL,"
E-Land Apparel Ltd.,532820,Textile,47.8,1,2024-03,49.01,79.67,2024-03,215.39,-39.83,2024-03,0,0,-0.09,1,2023-03,-0.1,0,0,"532820,"
Suryaamba Spinning Mills Ltd.,533101,Textile - Spinning,46.91,1,2024-03,43.1,89.76,2024-03,218.57,1.75,2024-03,26.79,0.97,0.76,1,2023-03,0.74,13.93,15.59,"533101,"
Super Spinning Mills Ltd.,SUPERSPIN,Textile - Spinning,46.8,1,2024-03,25.08,63.26,2024-03,15.4,-12.54,2024-03,0,0,0.66,1,2023-03,0.46,-19.66,-10.77,"SUPERSPIN,"
Libas Consumer Products Ltd.,LIBAS,Textile,46.74,2,2024-03,14.74,61.47,2024-03,74.29,5.21,2024-03,8.97,0.42,0.6,2,2023-03,0.14,12.73,13.01,"LIBAS,"
Sri Ramakrishna Mills (Coimbatore) Ltd.,521178,Textile - Spinning,44.13,1,2024-03,33.41,77.54,2024-03,59.07,6.48,2024-03,6.81,0.43,2.36,1,2023-03,2.78,2.36,7.78,"521178,"
Kallam Textiles Ltd.,530201,Textile - Spinning,43.15,1,2024-03,316.64,359,2024-03,367.38,-37.44,2024-03,0,,0.87,1,2023-03,3.54,-23.07,-0.27,"530201,"
Patspin India Ltd.,514326,Textile - Spinning,42.98,1,2024-03,73.35,116.09,2024-03,43.84,-6.65,2024-03,0,,-0.78,1,2023-03,-1.6,0,-11.8,"514326,"
Mohit Industries Ltd.,MOHITIND,Textile,42.9,2,2024-03,52.4,95.12,2024-03,131.61,-1.93,2024-03,0,,0.16,2,2023-03,0.31,-0.92,1.49,"MOHITIND,"
Suumaya Industries Ltd.,SUULD,Textile,42.76,2,2024-03,325.17,363.75,2024-03,1232.83,-1182.97,2024-03,0,,-0.16,2,2023-03,0.38,-41.13,-27.52,"SUULD,"
Kamadgiri Fashion Ltd.,514322,Textile - Manmade  Fibres,42.55,1,2024-03,40.38,82.41,2024-03,217.6,-1.41,2024-03,0,,1.24,2,2023-03,1.76,4.25,11.09,"514322,"
Trident Texofab Ltd.,540726,Textile,40.51,1,2024-03,36.96,77.32,2024-03,99.48,1.08,2024-03,37.51,1.46,2.49,1,2023-03,2.29,15.8,13.07,"540726,"
Prakash Woollen & Synthetic Mills Ltd.,531437,Textile,40.26,1,2024-03,52.37,92.45,2024-03,102.14,0.96,2024-03,41.94,,0.84,1,2023-03,1.1,-10.42,-3.21,"531437,"
Markobenz Ventures Ltd.,514060,Textile - Weaving,39.36,1,2024-03,1.09,37.66,2024-03,23.84,2.22,2024-03,17.92,,4.18,1,2023-03,-0.15,0,0,"514060,"
Visagar Polytex Ltd.,VIVIDHA,Textile,38.05,1,2024-03,6.5,44.55,2024-03,8.21,-15.54,2024-03,0,,24.54,1,2023-03,0.49,-7.84,-2.54,"VIVIDHA,"
Jiwanram Sheoduttrai Industries Ltd.,JIWANRAM,Textile,37.12,1,2024-03,47.17,84.29,2024-03,43.05,1.75,2024-03,21.18,,0.77,1,2023-03,1.7,13.93,9.24,"JIWANRAM,"
Lakhotia Polyesters (India) Ltd.,535387,Textile - Manmade  Fibres,36.82,1,2024-03,6.05,42.86,2024-03,27.75,0.06,2024-03,557.82,,4.2,1,2023-03,0.9,-23.58,-8.2,"535387,"
Aditya Spinners Ltd.,521141,Textile - Spinning,36.8,1,2024-03,15.86,52.51,2024-03,61.26,1.85,2024-03,19.84,1.29,0.75,1,2024-03,0.32,3.87,5.26,"521141,"
JBF Industries Ltd.,JBFIND,Textile - Manmade  Fibres,36.19,1,2024-03,2359.83,2395.51,2024-03,1.94,-10.63,2023-06,0,,-0.01,1,2023-03,-0.83,0,-313.86,"JBFIND,"
Suditi Industries Ltd.,521113,Textile,35.65,2,2024-03,5.32,40.78,2024-03,67.71,-11.7,2024-03,0,,-1.66,2,2023-03,-0.15,0,-205.34,"521113,"
Indo Cotspin Ltd.,538838,Textile - Spinning,35.01,1,2024-03,0.05,33.29,2024-03,16.51,0.07,2024-03,138.38,6.06,5.15,1,2023-03,0.01,3.81,4.77,"538838,"
Zenith Fibres Ltd.,514266,Textile - Manmade  Fibres,34.31,1,2024-03,,15.99,2024-03,34.28,1.32,2024-03,26.03,,0.61,1,2023-03,0,5.35,7.39,"514266,"
K-Lifestyle Industries Ltd.,514221,Textile,33.74,1,2020-03,326.26,359.71,2019-12,3.37,-19.85,2020-03,0,0,,1,2020-03,-1.07,0,-5.89,"514221,"
Blue chip Tex Industries Ltd.,506981,Textile - Manmade  Fibres,33.74,1,2024-03,4.43,37.72,2024-03,255.58,0.52,2024-03,64.4,,1.19,1,2023-03,0.36,3.31,4.7,"506981,"
Spenta International Ltd.,526161,Textile,32.59,1,2024-03,22.48,45.39,2024-03,35.15,1.11,2024-03,29.63,,1.16,1,2023-03,0.75,4.27,6.41,"526161,"
Betex India Ltd.,512477,Textile - Manmade  Fibres,32.16,1,2024-03,3.52,35.68,2024-03,89.4,3.32,2024-03,9.68,0.34,1.02,1,2023-03,0.09,11.82,15.44,"512477,"
Pasupati Spinning & Weaving Mills Ltd.,503092,Textile - Spinning,31.84,1,2024-03,51.86,81.38,2024-03,107.93,0.59,2024-03,53.97,4.33,1.05,1,2023-03,1.72,3.77,7.12,"503092,"
Veejay Lakshmi Engineering Works Ltd.,522267,Textile - Machinery,31.7,2,2024-03,28.59,59.85,2024-03,87.09,-4.56,2024-03,0,,1.58,2,2023-03,1.39,-41.7,-20.85,"522267,"
Maris Spinners Ltd.,531503,Textile - Spinning,31.54,1,2024-03,81.41,112.57,2024-03,162.09,-9.13,2024-03,0,,1.48,1,2023-03,2.09,-29.91,-11.67,"531503,"
Kapil Cotex Ltd.,512036,Textile,31.21,1,2024-03,,31.21,2024-03,0,1.53,2024-03,20.34,,2.88,1,2023-03,0,-0.2,-0.2,"512036,"
Sunil Industries Ltd.,521232,Textile,31.08,1,2024-03,54.05,79.66,2024-03,180.21,2.24,2024-03,13.89,0.74,0.69,1,2023-03,1.48,8.31,10.22,"521232,"
Salguti Industries Ltd.,526554,Textile,31.04,1,2024-03,32.28,63.32,2024-03,86.6,-0.07,2024-03,0,0,3.49,1,2023-03,3.51,0.1,7.23,"526554,"
Cityman Ltd.,521210,Textile,30.96,1,2024-03,13.68,44.64,2024-03,0,-0.36,2024-03,0,0,-4.95,1,2023-03,-2.27,0,42.93,"521210,"
Texel Industries Ltd.,526638,Textile,30.81,2,2024-03,11.49,42.06,2024-03,94.89,-8.66,2024-03,0,,2.18,2,2023-03,0.8,-39.25,-12.92,"526638,"
Sahaj Fashions Ltd.,SAHAJ,Textile,30.09,1,2024-03,36.17,66.26,2024-03,125.18,0.94,2024-03,31.87,,0.94,1,2022-03,2.95,2.96,7.86,"SAHAJ,"
Shubham Polyspin Ltd.,542019,Textile,29.92,1,2024-03,9,38.92,2024-03,49.16,0.87,2024-03,34.63,,1.95,1,2023-03,0.72,5.94,8.94,"542019,"
Rishab Special Yarns Ltd.,514177,Textile - Manmade  Fibres,29.43,1,2024-03,0.3,29.73,2024-03,0,-0.13,2024-03,0,,50.72,1,2021-03,6.12,0,54.92,"514177,"
Ventura Textiles Ltd.,516098,Textile,29.1,1,2024-03,7.23,36.34,2024-03,0.43,9.14,2024-03,3.09,,-3.4,1,2023-03,-1.18,0,-10.19,"516098,"
Shree Rajasthan Syntex Ltd.,503837,Textile - Manmade  Fibres,28.85,1,2024-03,14.42,43.27,2024-03,25.29,112.15,2024-03,0.26,,2.31,1,2023-03,-0.82,0,0,"503837,"
Advance Lifestyles Ltd.,521048,Textile,28.02,1,2024-03,40.29,68.3,2024-03,0,0.11,2024-03,131.53,,1.08,1,2023-03,1.4,0.09,0.04,"521048,"
Prime Urban Development India Ltd.,521149,Textile,27.39,2,2024-03,7.64,34.79,2024-03,10.63,-2.04,2024-03,0,0,-7.3,2,2023-03,-6.16,0,-0.6,"521149,"
Sumeet Industries Ltd.,SUMEETINDS,Textile - Spinning,27.36,2,2024-03,490.09,517.46,2024-03,984.86,-59.01,2024-03,0,,-0.16,2,2023-03,-4.15,0,-13.22,"SUMEETINDS,"
Alan Scott Enterprises Ltd.,539115,Textile,26.29,2,2024-03,8.58,34.87,2024-03,11.9,-3.5,2024-03,0,,-42.91,2,2023-03,2.64,-98.12,-39.35,"539115,"
Winsome Yarns Ltd.,WINSOME,Textile - Spinning,25.88,1,2023-09,556.58,581.55,2023-12,27.44,-12.06,2023-12,0,,-0.06,2,2023-03,-1.36,0,-16.34,"WINSOME,"
Tuni Textile Mills Ltd.,531411,Textile - Weaving,25.86,1,2024-03,12.77,38.63,2024-03,56.5,0.32,2024-03,80.58,2.61,1.93,1,2023-03,0.78,2.01,6.52,"531411,"
Vera Synthetic Ltd.,VERA,Textile,25.51,1,2024-03,,25.51,2024-03,39.45,1.79,2024-03,14.22,1.24,1.33,1,2023-03,0.06,9.99,13.32,"VERA,"
LWS Knitwear Ltd.,531402,Textile,23.5,1,2024-03,19.48,42.57,2024-03,75.13,1.4,2024-03,16.77,0.7,1.93,1,2023-03,1.48,2.75,5.2,"531402,"
Titaanium Ten Enterprise Ltd.,539985,Textile,23.21,1,2024-03,41.85,65.07,2024-03,191.52,1.32,2024-03,17.56,0.76,1.34,1,2023-03,2.91,10.55,10.32,"539985,"
Prag Bosimi Synthetics Ltd.,500192,Textile,23.06,2,2024-03,159.1,182.16,2024-03,2.6,-11.57,2024-03,0,0,-2.1,2,2023-03,8.42,-132.83,-3.2,"500192,"
Gujarat Hy-Spin Ltd.,540938,Textile - Spinning,23.03,1,2024-03,9.75,32.78,2024-03,91.76,0.17,2024-03,137.09,,1.21,1,2023-03,0.6,-2.82,2.13,"540938,"
Vijay Textiles Ltd.,530151,Textile,22.79,1,2023-09,210.42,222.21,2023-12,14.32,-3.56,2023-12,0,,0.36,1,2023-03,3.42,-9.62,-0.45,"530151,"
Valson Industries Ltd.,530459,Textile - Spinning,22.17,1,2024-03,17.02,37.87,2024-03,124.58,1.17,2024-03,22.58,,0.82,1,2023-03,0.63,0.07,4.05,"530459,"
Gem Spinners India Ltd.,521133,Textile - Spinning,21.6,1,2024-03,,21.6,2024-03,0,-0.58,2024-03,0,0,-13.6,1,2023-03,0,0,0,"521133,"
Classic Filaments Ltd.,540310,Textile,21.37,1,2024-03,0.14,21.51,2024-03,0,-0.1,2024-03,0,,3.71,1,2023-03,0.01,-1.67,-1.64,"540310,"
Southern Latex Ltd.,514454,Textile,21.34,1,2024-03,0.01,21.35,2024-03,0,0.23,2024-03,90.82,12.33,3.26,1,2022-03,0,3.34,4.13,"514454,"
Osiajee Texfab Ltd.,540198,Textile,21.13,2,2024-03,6.05,26.57,2024-03,2.38,1.16,2024-03,18.14,,2.12,2,2023-03,0.32,13.53,12.29,"540198,"
Uniroyal Industries Ltd.,521226,Textile,20.81,2,2024-03,22.02,42.83,2024-03,98.3,0.86,2024-03,24.14,,1.07,2,2023-03,1.23,-4.63,2.94,"521226,"
Minaxi Textiles Ltd.,531456,Textile,20.26,1,2024-03,16.87,37.13,2024-03,34.29,-3.11,2024-03,0,,7.2,1,2023-03,3.44,-71.03,-20.54,"531456,"
Shree Bhavya Fabrics Ltd,521131,Textile,19.92,1,2024-03,57.6,75.91,2024-03,170.59,1.93,2024-03,10.33,3.66,0.63,1,2023-03,1.89,5.08,10.55,"521131,"
Billwin Industries Ltd.,543209,Textile - Machinery,19.85,1,2024-03,4.4,24.25,2024-03,4.9,0.78,2024-03,25.29,0.56,1.57,1,2023-03,0.8,13.92,14.4,"543209,"
Jagjanani Textiles Ltd.,532825,Textile - Weaving,19.58,1,2024-03,0.13,19.7,2024-03,0,3.84,2024-03,5.1,,238.26,1,2023-03,-1.03,0,-13.88,"532825,"
