Sector: Automobile & Ancillaries,
Date: 05-Jul-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Remsons Industries Ltd.,REMSONSIND,Auto Ancillary,711.7,2,2024-03,60.5,723.89,2024-03,312.3,13.32,2024-03,53.43,,1.28,2,2023-03,1.82,21.8,16.27,"REMSONSIND,"
Hindustan Motors Ltd.,HINDMOTORS,Automobiles - Passenger Cars,677.1,1,2024-03,,677.1,2024-03,3.25,25.42,2024-03,26.64,1.85,73.52,1,2023-03,-1.11,0,-51.89,"HINDMOTORS,"
Munjal Showa Ltd.,MUNJALSHOW,Auto Ancillary,644.72,1,2024-03,,626.64,2024-03,1172.73,30.76,2024-03,20.96,,0.96,1,2023-03,0,4.95,6.58,"MUNJALSHOW,"
Uravi T And Wedge Lamps Ltd.,URAVI,Auto Ancillary,614.35,1,2024-03,24.19,636.76,2024-03,41.99,2.14,2024-03,288.02,,24.06,1,2023-03,0.96,3.77,7.43,"URAVI,"
Synergy Green Industries Ltd.,SGIL,Castings/Forgings,596.99,1,2024-03,79.93,666.57,2024-03,326.31,11.56,2024-03,51.63,,12.73,1,2023-03,2.38,2.5,12.55,"SGIL,"
Uni Abex Alloy Products Ltd.,504605,Castings/Forgings,580.65,1,2024-03,16.95,574.3,2024-03,180.94,35.46,2024-03,16.37,0.24,5.13,1,2023-03,0.13,25.13,31.39,"504605,"
Autoline Industries Ltd.,AUTOIND,Auto Ancillary,542.76,2,2024-03,192.17,715.86,2024-03,654.15,15.84,2024-03,33.09,2.16,4.03,2,2023-03,2.3,15.88,12.07,"AUTOIND,"
Thaai Casting Ltd.,TCL,Castings/Forgings,525.16,1,,,525.16,,,,-0,,,22.7,1,-0,,,,"TCL,"
Shivam Autotech Ltd.,SHIVAMAUTO,Auto Ancillary,503.8,1,2024-03,383.54,886.58,2024-03,469.66,-50.17,2024-03,0,,9.11,1,2023-03,4.03,-28.56,3.26,"SHIVAMAUTO,"
Bharat Seats Ltd.,523229,Auto Ancillary,494.24,1,2024-03,88.39,582.26,2024-03,1066.82,25.05,2024-03,19.73,6.2,2.96,1,2024-03,0.53,16,17.91,"523229,"
Kinetic Engineering Ltd.,500240,Auto Ancillary,458.74,2,2024-03,33.3,482.37,2024-03,143.94,4.97,2024-03,91.09,,7.67,2,2023-03,1.97,0,7.15,"500240,"
Galaxy Bearings Ltd.,526073,Bearings,455.38,1,2024-03,15.46,470.83,2024-03,127.12,18.84,2024-03,24.16,0.7,4.89,1,2023-03,0.05,23.97,31.41,"526073,"
Menon Pistons Ltd.,531727,Auto Ancillary,454.26,2,2024-03,20.45,471.94,2024-03,255.61,26.45,2024-03,17.17,,3.27,2,2023-03,0.1,21.78,29.76,"531727,"
Nitin Castings Ltd.,508875,Castings/Forgings,446.27,1,2024-03,4.92,450.8,2024-03,148.75,12.13,2024-03,36.8,0.87,6.17,1,2023-03,0.16,8.5,13.5,"508875,"
Indo-National Ltd.,NIPPOBATRY,Batteries,440.32,2,2024-03,139.79,547.84,2024-03,640.6,14.64,2024-03,45.78,,1.86,2,2023-03,0.57,-3.39,0.87,"NIPPOBATRY,"
UCAL Ltd.,UCAL,Auto Ancillary,394.18,2,2024-03,202.14,589.63,2024-03,723.15,-25.25,2024-03,0,,1.06,2,2023-03,0.52,0.22,4.7,"UCAL,"
Panasonic Energy India Company Ltd.,504093,Batteries,390,1,2024-03,0,380.22,2024-03,292.42,11.64,2024-03,33.5,1.65,3.87,1,2024-03,0,11.97,16.14,"504093,"
Sintercom India Ltd.,SINTERCOM,Auto Ancillary,382.06,1,2023-09,28.61,409.94,2024-03,87.71,1.15,2024-03,331.07,,4.12,1,2023-03,0.31,-0.01,3.69,"SINTERCOM,"
Emmforce Autotech Ltd.,544166,Auto Ancillary,380.27,1,,,380.27,2024-03,81.29,8.95,2024-03,42.5,,,1,-0,,,,"544166,"
Triton Valves Ltd.,505978,Auto Ancillary,373.28,2,2024-03,119.74,461.67,2024-03,428.32,2.81,2024-03,132.7,,3.63,2,2023-03,1.83,-11.39,1.08,"505978,"
SKP Bearing Industries Ltd.,SKP,Bearings,371.01,1,2024-03,25.2,396.21,2024-03,49.6,13.41,2024-03,27.66,,9.01,1,2023-03,0.1,44.55,45.58,"SKP,"
GP Petroleums Ltd.,GULFPETRO,Lubricants,360.71,1,2024-03,6.32,367.04,2024-03,655.16,27.71,2024-03,13.02,1.44,1.19,1,2023-03,0.07,9.55,11.73,"GULFPETRO,"
Talbros Engineering Ltd.,538987,Auto Ancillary,354.14,1,2024-03,112.53,466.44,2024-03,410.03,17.83,2024-03,19.86,0.78,2.57,1,2023-03,0.85,26.35,22.78,"538987,"
Competent Automobiles Company Ltd.,531041,Automobiles - Dealers & Distributors,351.46,1,2024-03,262.81,599.16,2024-03,2117.28,27.57,2024-03,12.75,,1.03,1,2023-03,0.54,8.3,11.48,"531041,"
Kalyani Cast-Tech Ltd.,544023,Castings/Forgings,350.41,1,2024-03,7.7,358.11,2024-03,94.48,9.6,2024-03,36.49,,7.9,1,2023-03,0.24,78.64,84,"544023,"
Goldstar Power Ltd.,GOLDSTAR,Batteries,334.58,1,2024-03,18.22,352.8,2024-03,50.17,4.04,2024-03,82.71,1.24,11.34,1,2023-03,0.54,16.73,17.2,"GOLDSTAR,"
Omax Autos Ltd.,520021,Auto Ancillary,325.64,1,2024-03,110.16,355.19,2024-03,355.73,11.66,2024-03,27.93,,1.09,1,2023-03,0.4,-8.16,1.29,"520021,"
PPAP Automotive Ltd.,PPAP,Auto Ancillary,311.1,2,2024-03,159.28,468.34,2024-03,522.92,-12.4,2024-03,0,,1.1,2,2023-03,0.51,-1.99,1.62,"PPAP,"
Rane Engine Valve Ltd.,RANEENGINE,Auto Ancillary,309.24,1,2024-03,121.76,428.52,2024-03,566.75,11.46,2024-03,26.98,1.02,2.55,1,2024-03,1.01,10.21,10.94,"RANEENGINE,"
Sundaram Brake Linings Ltd.,SUNDRMBRAK,Auto Ancillary,306.44,1,2024-03,44.23,350.34,2024-03,352.36,10.1,2024-03,30.36,4.09,3.22,1,2024-03,0.47,11.19,11.36,"SUNDRMBRAK,"
LGB Forge Ltd.,LGBFORGE,Forgings,300.85,1,2024-03,29.06,329.43,2024-03,105.09,-9.11,2024-03,0,,14.18,1,2023-03,0.87,-27.16,-12.43,"LGBFORGE,"
Jay Ushin Ltd.,513252,Auto Ancillary,287.04,1,2024-03,133.05,419.6,2024-03,726.25,14.29,2024-03,20.08,4.47,2.61,1,2023-03,1,14.63,16.61,"513252,"
Investment & Precision Castings Ltd.,504786,Castings/Forgings,281.52,2,2024-03,74.24,353.13,2024-03,170.96,7.79,2024-03,36.13,,3.29,2,2023-03,0.83,7.34,10.5,"504786,"
Bimetal Bearings Ltd.,505681,Bearings,259.99,2,2024-03,5.43,264.29,2024-03,233.67,7,2024-03,25.53,,1.19,2,2024-03,0.02,4.81,6.38,"505681,"
IP Rings Ltd.,523638,Auto Ancillary,257.26,2,2024-03,83.27,334.18,2024-03,316.72,-2.73,2024-03,0,,2.43,2,2023-03,0.86,1.5,6.18,"523638,"
Tirupati Forge Ltd.,TIRUPATIFL,Forgings,253.72,1,2024-03,11.07,264.79,2024-03,110,6.64,2024-03,38.2,0.88,5.22,1,2023-03,0.25,29.91,33.41,"TIRUPATIFL,"
Kalyani Forge Ltd.,KALYANIFRG,Forgings,222.99,1,2024-03,60.91,277.97,2024-03,236.79,4.55,2024-03,49.01,,2.72,1,2023-03,0.36,3.46,6.18,"KALYANIFRG,"
Samkrg Pistons & Rings Ltd.,520075,Auto Ancillary,221.21,1,2024-03,30.07,251.28,2024-03,245.33,12.61,2024-03,17.54,,1.18,1,2023-03,0.1,8.35,11.6,"520075,"
Captain Technocast Ltd.,540652,Castings/Forgings,216.45,1,2024-03,8.51,224.96,2024-03,62.67,3.7,2024-03,58.44,,10.77,2,2023-03,0.48,15.62,18.48,"540652,"
Setco Automotive Ltd.,SETCO,Auto Ancillary,210.15,1,2023-09,68.53,277.38,2023-12,1.61,2.32,2023-12,90.58,,2.79,2,2023-03,-2.44,0,-1.2,"SETCO,"
Universal Auto Foundry Ltd.,539314,Castings/Forgings,210.02,1,2024-03,36.95,246.97,2024-03,202.51,4.9,2024-03,42.92,2.38,2.87,1,2023-03,0.94,26.26,20.74,"539314,"
Magna Electro Castings Ltd.,517449,Castings/Forgings,203.75,1,2024-03,,181.19,2024-03,143.7,15.11,2024-03,13.49,0.67,1.88,1,2023-03,0,19.83,26.42,"517449,"
Shigan Quantum Technologies Ltd.,SHIGAN,Auto Ancillary,201.79,1,2024-03,44.68,246.47,2024-03,151.94,5.38,2024-03,37.48,,3.04,2,2023-03,0.65,6.81,9.36,"SHIGAN,"
New Swan Multitech Ltd.,544082,Auto Ancillary,199.77,1,2024-03,36.15,235.92,2024-03,152.52,9.38,2024-03,21.29,,2.67,2,2023-03,1.31,39.9,25.28,"544082,"
Hilton Metal Forging Ltd.,HILTON,Forgings,185.49,1,2024-03,51.18,236.68,2024-03,138.07,6.69,2024-03,27.74,0.33,1.86,1,2023-03,0.59,8.75,10.03,"HILTON,"
Bharat Gears Ltd.,BHARATGEAR,Auto Ancillary,175.89,1,2024-03,93.44,260.25,2024-03,663.05,-9.74,2024-03,0,0,1.59,1,2023-03,0.85,11.79,16.03,"BHARATGEAR,"
Samrat Forgings Ltd.,543229,Forgings,162.97,1,2024-03,76.2,237.73,2024-03,162.03,2.97,2024-03,54.8,1.81,5.16,1,2023-03,2.09,18.81,15.27,"543229,"
Him Teknoforge Ltd.,505712,Auto Ancillary,157.6,1,2024-03,149.48,304.58,2024-03,373.43,7.11,2024-03,22.16,11.13,0.87,1,2023-03,0.85,6.36,10.59,"505712,"
Simplex Castings Ltd.,513472,Castings/Forgings,147.66,1,2024-03,71.76,216.31,2024-03,122.13,2.39,2024-03,61.73,12.49,3.8,1,2023-03,2.15,-43.5,-9.99,"513472,"
Vishal Bearings Ltd.,539398,Bearings,144.76,1,2024-03,49.32,193.42,2024-03,98.7,1.1,2024-03,130.89,7.06,4.05,1,2023-03,1.34,27.25,20.52,"539398,"
Machino Plastics Ltd.,523248,Auto Ancillary,141.82,1,2024-03,88.29,229.8,2024-03,337.74,3.69,2024-03,38.39,,3.25,1,2023-03,2.13,3.96,6.59,"523248,"
Bhagwati Autocast Ltd.,504646,Castings/Forgings,140.03,1,2024-03,8.4,145.19,2024-03,134.21,6.93,2024-03,20.21,0.43,3.48,1,2023-03,0.31,25.14,26.62,"504646,"
SNL Bearings Ltd.,505827,Bearings,135.79,1,2024-03,0.03,118.84,2024-03,47.69,7.82,2024-03,17.36,,2.28,1,2023-03,0,15.98,21.73,"505827,"
Gujarat Intrux Ltd.,517372,Castings/Forgings,133.36,1,2024-03,,105.46,2024-03,57.2,7.42,2024-03,17.98,1.66,2.16,1,2023-03,0,10.3,13.83,"517372,"
National Fittings Ltd.,531289,Castings/Forgings,126.85,1,2024-03,15.38,142.23,2024-03,76.53,5.84,2024-03,21.71,,2.14,1,2023-03,0.37,8.24,10.51,"531289,"
Sal Automotive Ltd.,539353,Auto Ancillary,124.68,1,2024-03,24.51,149.19,2024-03,307.52,5.1,2024-03,24.45,3.68,3.12,1,2023-03,1.03,14.4,13.78,"539353,"
Sharp Chucks & Machines Ltd.,SCML,Castings/Forgings,120.67,1,2024-03,83.87,204.54,2024-03,201.66,6.1,2024-03,19.77,,1.79,1,2023-03,1.73,10.17,10.73,"SCML,"
Simmonds Marshall Ltd.,507998,Fasteners,119.9,2,2024-03,47.84,167.59,2024-03,192.04,3.19,2024-03,36.74,,3.34,2,2023-03,1.45,-8.17,7.59,"507998,"
Creative Castings Ltd.,539527,Castings/Forgings,116.61,1,2024-03,0.08,116.69,2024-03,52.26,5.06,2024-03,23.01,2.5,2.93,1,2023-03,0,14.54,19.65,"539527,"
Akar Auto Industries Ltd.,530621,Auto Ancillary,114.95,1,2024-03,78.08,189.66,2024-03,373.82,5.5,2024-03,20.93,2.56,2.61,1,2023-03,1.64,19.1,17.61,"530621,"
Porwal Auto Components Ltd.,532933,Auto Ancillary,113.91,1,2024-03,5.73,119.52,2024-03,146.38,4.36,2024-03,29.55,,1.81,1,2023-03,0.11,-1.74,2.49,"532933,"
Krishanveer Forge Ltd.,513369,Forgings,111.42,1,2024-03,-1.14,109.09,2024-03,84.25,3.99,2024-03,27.92,0.9,2.79,1,2023-03,-0.04,4.78,8.2,"513369,"
Auto Pins (India) Ltd.,531994,Auto Ancillary,109.86,1,2024-03,3.9,113.76,2024-03,64.6,1.03,2024-03,106.15,4.76,17.27,1,2023-03,0.36,12.46,14.18,"531994,"
Ganga Forging Ltd.,GANGAFORGE,Forgings,107.17,1,2024-03,9.99,117.16,2024-03,37.21,0.55,2024-03,242.46,12.05,3.72,1,2023-03,1.07,13.29,6.64,"GANGAFORGE,"
Hindustan Hardy Ltd.,505893,Auto Ancillary,95.9,1,2024-03,4.09,95.84,2024-03,67.84,4.87,2024-03,19.69,0.59,4.1,1,2023-03,0.21,22.91,25.88,"505893,"
Welcast Steels Ltd.,504988,Castings/Forgings,92.53,1,2024-03,,88.72,2024-03,91.07,5.24,2024-03,17.65,1.66,2.3,1,2023-03,0,7.78,11.63,"504988,"
NRB Industrial Bearings Ltd.,NIBL,Bearings,89.63,2,2024-03,114.62,203.9,2024-03,73.11,-26.17,2024-03,0,0,-2.02,2,2023-03,-6.18,0,-3.38,"NIBL,"
Arabian Petroleum Ltd.,ARABIAN,Lubricants,87.79,1,2024-03,35.12,122.91,2024-03,261.85,6.8,2024-03,12.9,,2.08,1,2023-03,1.74,24.83,16.97,"ARABIAN,"
Pattech Fitwell Tube Components Ltd.,PATTECH,Forgings,82.23,1,2024-03,10.83,93.06,2024-03,37.72,1.44,2024-03,57.06,,4.26,1,2023-03,2.19,8.33,6.57,"PATTECH,"
Kranti Industries Ltd.,542459,Auto Ancillary,79.02,2,2024-03,38.99,117.86,2024-03,90.28,0.08,2024-03,146.06,3.45,2.8,2,2023-03,1.08,21.05,18.13,"542459,"
Bombay Cycle & Motor Agency Ltd.,501430,Automobile Two & Three Wheelers,78.6,2,2024-03,0.61,79.21,2024-03,9.2,3.41,2024-03,25.14,,2.88,2,2023-03,0.03,9.61,12.57,"501430,"
Austin Engineering Company Ltd.,522005,Bearings,78.55,2,2024-03,1.13,79.68,2024-03,111.38,3.67,2024-03,21.37,0.52,1.29,2,2023-03,0,7.86,9.33,"522005,"
Birla Tyres Ltd.,BIRLATYRE,Tyres & Allied,77.43,1,2023-03,1154.02,1226.88,2023-03,6.1,-37.07,2023-03,0,,-0.06,1,2022-03,-0.93,0,-288.09,"BIRLATYRE,"
Pritika Engineering Components Ltd.,PRITIKA,Auto Ancillary,72.77,2,2024-03,60.25,131.15,2024-03,87.32,3.36,2024-03,21.66,,1.83,2,2023-03,1.21,11.98,12.66,"PRITIKA,"
SM Auto Stamping Ltd.,543065,Auto Ancillary,72.55,1,2024-03,5.52,78.04,2024-03,67.56,3,2024-03,24.15,2.53,4.12,2,2024-03,0.28,15.4,23,"543065,"
Viaz Tyres Ltd.,VIAZ,Tyres & Allied,72.34,1,2024-03,13.54,85.88,2024-03,50.37,2.37,2024-03,30.5,,2.33,1,2023-03,0.35,10.88,11.74,"VIAZ,"
Jagan Lamps Ltd.,530711,Auto Ancillary,70.11,1,2024-03,5.47,75.22,2024-03,51.17,2.94,2024-03,23.87,0.61,2.36,1,2023-03,0.21,10.12,12.56,"530711,"
Rasandik Engineering Industries India Ltd.,522207,Auto Ancillary,69.04,1,2024-03,40.44,109.18,2024-03,86.25,7.13,2024-03,9.68,,0.71,1,2023-03,0.82,-3.49,3.43,"522207,"
Mandeep Auto Industries Ltd.,MANDEEP,Auto Ancillary,65.49,1,,,65.49,2024-03,24.7,2.13,2024-03,30.7,,6.34,1,-0,,,,"MANDEEP,"
Krypton Industries Ltd.,523550,Tyres & Allied,64.67,2,2024-03,16.35,80.22,2024-03,42.74,1.14,2024-03,54.9,29.75,2.01,2,2023-03,0.47,3.3,5.95,"523550,"
GS Auto International Ltd.,513059,Auto Ancillary,60.22,1,2024-03,33.83,93.03,2024-03,150.7,0.69,2024-03,87.15,18.96,2.76,1,2023-03,1.73,-12.33,0.19,"513059,"
ASL Industries Ltd.,ASLIND,Auto Ancillary,55.21,1,2024-03,,55.21,2024-03,0,0.36,2024-03,153.79,7.03,1.59,1,2023-03,0,4.81,6.43,"ASLIND,"
Smiths & Founders (India) Ltd.,513418,Forgings,52.43,1,2023-09,2.76,55.19,2024-03,11.66,0.63,2024-03,82.69,2.19,13.7,1,2023-03,0.93,8.07,9.57,"513418,"
EL Forge Ltd.,531144,Forgings,43.43,1,2024-03,,39.88,2024-03,68.32,71.12,2024-03,0.61,0.04,1.93,1,2023-03,-0.28,0,0,"531144,"
Benara Bearings And Pistons Ltd.,541178,Bearings,28.69,1,2024-03,60.02,88.7,2024-03,15.05,-3.13,2024-03,0,,1.5,2,2023-03,2.88,-32.97,-11.79,"541178,"
Sibar Auto Parts Ltd.,520141,Auto Ancillary,26.9,1,2024-03,1.25,28.15,2024-03,19.88,-1.39,2024-03,0,0,2.77,1,2023-03,0.35,0.53,4.62,"520141,"
Amforge Industries Ltd.,513117,Auto Ancillary,17.18,1,2024-03,0.71,17.39,2024-03,0,-0.42,2024-03,0,0,1.35,1,2024-03,0.06,-2.14,2.27,"513117,"
Deccan Bearings Ltd.,505703,Bearings,14.9,1,2024-03,,14.83,2024-03,0,-0.18,2024-03,0,0,62.92,1,2023-03,0,-65.73,-65.7,"505703,"
Galaxy Agrico Exports Ltd.,531911,Bearings,12.11,1,2024-03,1.63,13.51,2024-03,7.32,-0.56,2024-03,0,,4.1,1,2023-03,0.23,-11.43,-7.67,"531911,"
Naksh Precious Metals Ltd.,539402,Automobiles - Dealers & Distributors,11.11,1,2024-03,0.06,11.17,2024-03,0.46,0.03,2024-03,336.66,,1.86,2,2023-03,1,-1.75,-0.82,"539402,"
Innovative Tyres & Tubes Ltd.,INNOVATIVE,Tyres & Allied,10.17,1,2024-03,34.81,44.98,2024-03,14.18,34.5,2024-03,0.29,,-0.2,1,2023-03,-0.74,0,-480.42,"INNOVATIVE,"
Lakshmi Precision Screws Ltd.,LAKPRE,Fasteners,7.42,1,2017-03,260.74,262.94,2017-12,250.6,-33.16,2017-12,0,,,1,2017-03,11.16,-93.43,-0.14,"LAKPRE,"
Govind Rubber Ltd.,509148,Tyres & Allied,6.07,1,2023-03,29.86,34.99,2020-03,0.41,163.44,2020-03,0.04,0,,1,2023-03,0.96,-15.72,8.16,"509148,"
Spectra Industries Ltd.,513687,Auto Ancillary,3.26,1,2023-12,57.25,60.5,2023-12,0,-2.47,2023-12,0,0,-0.06,1,2023-03,-0.64,0,0,"513687,"
Carnation Industries Ltd.,530609,Castings/Forgings,2.53,1,2024-03,1.92,4.43,2024-03,0,-0.49,2024-03,0,0,-0.87,1,2023-03,-0.72,0,0,"530609,"
India Radiators Ltd.,505100,Auto Ancillary,0.69,1,2024-03,,0.69,2024-03,0.06,-2.1,2023-12,0,0,-0.13,1,2023-03,0,0,0,"505100,"
